   3.0000000e+00   1.1000000e+01   1.1738292e+01
   1.4000000e+01   1.6000000e+01   1.3295651e+01
   1.6000000e+01   1.7000000e+01   1.4942512e+01
   1.6000000e+01   1.8000000e+01   2.3379992e+01
   2.0000000e+01   2.1000000e+01   1.3541631e+01
   1.9000000e+01   2.3000000e+01   1.0698777e+01
   2.5000000e+01   2.6000000e+01   1.2665007e+01
   2.7000000e+01   2.8000000e+01   9.6914997e+00
   2.7000000e+01   2.9000000e+01   2.1240074e+01
   3.2000000e+01   3.3000000e+01   1.3536203e+01
   3.2000000e+01   3.4000000e+01   1.8388724e+01
   2.0000000e+00   4.0000000e+01   1.4605632e+01
   4.4000000e+01   4.5000000e+01   2.4727491e+01
   4.6000000e+01   4.7000000e+01   2.2267676e+01
   4.6000000e+01   4.8000000e+01   3.0832147e+01
   4.4000000e+01   4.9000000e+01   1.0915226e+01
   5.2000000e+01   5.3000000e+01   2.1480966e+01
   5.4000000e+01   5.5000000e+01   1.8690819e+01
   5.7000000e+01   5.8000000e+01   1.9849084e+01
   5.7000000e+01   5.9000000e+01   1.2641114e+01
   6.1000000e+01   6.2000000e+01   2.0094882e+01
   6.5000000e+01   6.6000000e+01   2.0795008e+01
   6.5000000e+01   6.8000000e+01   1.6508851e+01
   6.9000000e+01   7.0000000e+01   1.8061963e+01
   6.9000000e+01   7.1000000e+01   1.4509602e+01
   6.0000000e+01   7.4000000e+01   1.6831110e+01
   7.5000000e+01   7.6000000e+01   1.6582338e+01
   7.5000000e+01   7.8000000e+01   1.6212692e+01
   7.9000000e+01   8.0000000e+01   1.4132239e+01
   7.9000000e+01   8.1000000e+01   1.3982274e+01
   8.1000000e+01   8.2000000e+01   1.0865555e+01
   8.1000000e+01   8.3000000e+01   1.1606596e+01
   8.4000000e+01   8.5000000e+01   1.0850564e+01
   9.1000000e+01   9.2000000e+01   1.2619706e+01
   9.3000000e+01   9.5000000e+01   1.2765661e+01
   5.0000000e+01   9.7000000e+01   1.0945545e+01
   5.0000000e+01   9.8000000e+01   1.3662767e+01
   1.0000000e+02   1.0100000e+02   1.1265182e+01
   1.0000000e+02   1.0400000e+02   1.4788644e+01
   1.0600000e+02   1.0700000e+02   1.4051109e+01
   1.1000000e+02   1.1100000e+02   1.2776391e+01
   1.1400000e+02   1.1500000e+02   1.1140131e+01
   1.1700000e+02   1.1900000e+02   1.5702706e+01
   1.2000000e+02   1.2200000e+02   1.3398124e+01
   1.2600000e+02   1.2800000e+02   2.2988656e+01
   1.3100000e+02   1.3200000e+02   1.3460038e+01
   1.3100000e+02   1.3400000e+02   1.5274740e+01
   1.3200000e+02   1.3500000e+02   9.5185072e+00
   1.3500000e+02   1.3700000e+02   1.6549314e+01
   1.4000000e+02   1.4100000e+02   1.2999867e+01
   1.4000000e+02   1.4200000e+02   1.6242234e+01
   1.4600000e+02   1.4300000e+02   1.1005963e+01
   2.0000000e+00   1.0000000e+00   2.4356343e+02
   3.0000000e+00   2.0000000e+00   7.2726401e+01
   4.0000000e+00   3.0000000e+00   1.2007583e+02
   5.0000000e+00   4.0000000e+00   4.0792480e+01
   6.0000000e+00   5.0000000e+00   2.3783319e+01
   7.0000000e+00   5.0000000e+00   2.8989285e+01
   8.0000000e+00   4.0000000e+00   3.2144435e+01
   9.0000000e+00   8.0000000e+00   4.0668889e+01
   1.0000000e+01   8.0000000e+00   1.9547283e+01
   1.2000000e+01   1.1000000e+01   9.6349477e+01
   1.3000000e+01   1.2000000e+01   2.7392069e+01
   1.4000000e+01   1.2000000e+01   2.4312478e+01
   1.5000000e+01   1.4000000e+01   2.1616729e+01
   1.9000000e+01   1.1000000e+01   6.3173532e+01
   2.0000000e+01   1.9000000e+01   6.8193251e+01
   2.2000000e+01   2.0000000e+01   2.8598337e+01
   2.4000000e+01   2.3000000e+01   8.2783258e+01
   2.5000000e+01   2.3000000e+01   6.1840069e+01
   2.7000000e+01   2.6000000e+01   3.1766863e+01
   3.0000000e+01   2.6000000e+01   4.7474205e+01
   3.1000000e+01   2.5000000e+01   2.8300059e+01
   3.2000000e+01   3.1000000e+01   2.4635533e+01
   3.5000000e+01   3.1000000e+01   1.2388741e+02
   3.6000000e+01   3.5000000e+01   6.3981288e+01
   3.7000000e+01   3.5000000e+01   6.4656939e+01
   3.8000000e+01   3.7000000e+01   3.9867106e+01
   3.9000000e+01   3.7000000e+01   2.6318402e+01
   4.1000000e+01   4.0000000e+01   4.9826168e+01
   4.2000000e+01   4.1000000e+01   3.8898621e+01
   4.3000000e+01   4.2000000e+01   6.6606896e+01
   4.4000000e+01   4.3000000e+01   4.2784215e+01
   4.6000000e+01   4.3000000e+01   5.7028567e+01
   5.0000000e+01   4.1000000e+01   7.9087721e+01
   5.1000000e+01   4.0000000e+01   8.4649990e+01
   5.2000000e+01   5.1000000e+01   6.3046708e+01
   5.4000000e+01   5.3000000e+01   7.0531569e+01
   5.6000000e+01   5.5000000e+01   8.4109799e+01
   5.7000000e+01   5.4000000e+01   6.1922216e+01
   6.0000000e+01   5.5000000e+01   3.0466367e+01
   6.1000000e+01   6.0000000e+01   9.3367237e+01
   6.3000000e+01   6.2000000e+01   4.7388282e+01
   6.4000000e+01   6.2000000e+01   3.4051360e+01
   6.5000000e+01   6.4000000e+01   3.4377296e+01
   6.7000000e+01   6.6000000e+01   4.1408426e+01
