   4.3000000e+01   2.8000000e+01   8.1979825e+01
   4.5000000e+01   4.4000000e+01   3.4549082e+01
   4.6000000e+01   4.5000000e+01   2.9576476e+01
   4.8000000e+01   4.6000000e+01   1.9447184e+01
   4.9000000e+01   4.4000000e+01   2.1639860e+01
   5.0000000e+01   4.3000000e+01   5.2613714e+01
   5.3000000e+01   5.1000000e+01   2.4791823e+01
   5.4000000e+01   2.9000000e+01   5.3172310e+01
   5.6000000e+01   5.5000000e+01   5.8265445e+01
   5.7000000e+01   5.5000000e+01   2.9440278e+01
   5.9000000e+01   5.7000000e+01   3.6274376e+01
   6.0000000e+01   5.4000000e+01   5.8171138e+01
   6.1000000e+01   2.7000000e+01   7.5254779e+01
   6.2000000e+01   6.1000000e+01   2.0885841e+01
   6.6000000e+01   2.6000000e+01   3.0012741e+01
   6.7000000e+01   6.6000000e+01   3.1638600e+01
   6.8000000e+01   6.7000000e+01   2.6501968e+01
   7.0000000e+01   6.6000000e+01   1.8743101e+01
   7.1000000e+01   7.0000000e+01   2.6255486e+01
   7.2000000e+01   7.0000000e+01   3.4466178e+01
   7.5000000e+01   7.3000000e+01   2.9881545e+01
   7.6000000e+01   6.0000000e+00   7.6564167e+01
   8.2000000e+01   7.9000000e+01   2.7273237e+01
   8.3000000e+01   8.0000000e+01   4.1297810e+01
   8.4000000e+01   7.7000000e+01   4.7370339e+01
   8.5000000e+01   7.6000000e+01   2.7483802e+01
   8.6000000e+01   7.8000000e+01   3.3301072e+01
   8.8000000e+01   8.7000000e+01   2.4466613e+01
   8.9000000e+01   8.8000000e+01   2.2432995e+01
   9.0000000e+01   8.8000000e+01   3.8222838e+01
   9.1000000e+01   9.0000000e+01   1.0208394e+01
   9.3000000e+01   8.7000000e+01   7.1273315e+01
   9.4000000e+01   9.3000000e+01   6.5325611e+01
   9.5000000e+01   9.4000000e+01   3.8575163e+01
   9.8000000e+01   9.4000000e+01   5.2047704e+01
   1.0700000e+02   1.0600000e+02   3.6206232e+01
   1.0800000e+02   1.0700000e+02   1.7490646e+01
   1.1000000e+02   1.0900000e+02   3.9366527e+01
   1.1100000e+02   1.0900000e+02   2.1599654e+01
   1.1200000e+02   1.0800000e+02   2.9922688e+01
   1.1300000e+02   1.0700000e+02   2.0402762e+01
   1.1400000e+02   1.0600000e+02   6.2605026e+01
   1.1500000e+02   1.1400000e+02   2.2820869e+01
   1.1600000e+02   1.1400000e+02   6.4683803e+01
   1.1700000e+02   1.1600000e+02   2.6098297e+01
   1.2100000e+02   1.0500000e+02   5.8738695e+01
   1.2300000e+02   1.2100000e+02   2.5493479e+01
   1.2400000e+02   1.0400000e+02   5.3688527e+01
   1.2500000e+02   1.2400000e+02   3.0312282e+01
   1.2600000e+02   1.2400000e+02   3.1332110e+01
   1.2800000e+02   1.2500000e+02   2.1297543e+01
   1.3000000e+02   7.0000000e+00   6.2743612e+01
   1.3100000e+02   1.3000000e+02   3.4516817e+01
   1.3200000e+02   1.3100000e+02   5.9147339e+01
   1.3300000e+02   1.3100000e+02   2.8107399e+01
   1.3400000e+02   1.3300000e+02   3.3771353e+01
   1.3800000e+02   1.3600000e+02   2.8020967e+01
   1.3900000e+02   1.3400000e+02   2.3141953e+01
   1.4000000e+02   1.3500000e+02   3.9447854e+01
   1.4100000e+02   1.3300000e+02   6.0895781e+01
   1.4300000e+02   1.4100000e+02   2.5621257e+01
   1.4400000e+02   1.3000000e+02   2.7322995e+01
   1.4500000e+02   1.4400000e+02   4.1833177e+01
   1.4600000e+02   1.4400000e+02   1.8594963e+01
   1.4700000e+02   4.0000000e+00   5.7164340e+01
   1.4800000e+02   1.4700000e+02   7.3998226e+01
   1.5200000e+02   1.5100000e+02   2.0354847e+01
   1.5500000e+02   1.5400000e+02   2.2933318e+01
   1.5700000e+02   1.5600000e+02   3.1987592e+01
   1.5800000e+02   1.5600000e+02   2.1463439e+01
   1.5900000e+02   1.4800000e+02   5.0980428e+01
   1.6000000e+02   1.5900000e+02   1.0071009e+02
   1.6400000e+02   1.6300000e+02   3.1530949e+01
   1.6600000e+02   1.6400000e+02   3.4028453e+01
   1.7200000e+02   1.6300000e+02   3.2429055e+01
   1.7300000e+02   1.6100000e+02   2.0738456e+01
   1.7600000e+02   1.7500000e+02   4.9244984e+01
   1.7700000e+02   1.7500000e+02   5.8731674e+01
   1.7800000e+02   1.7400000e+02   3.5914234e+01
   1.8000000e+02   1.4700000e+02   6.9414946e+01
   1.8100000e+02   1.8000000e+02   4.7144173e+01
   1.8300000e+02   1.8200000e+02   6.9799702e+01
   1.8600000e+02   1.8300000e+02   2.4497143e+01
   1.8800000e+02   1.8200000e+02   5.1923813e+01
   1.9100000e+02   1.8800000e+02   3.1405597e+01
   1.9200000e+02   1.8900000e+02   2.6187448e+01
   1.9500000e+02   2.0000000e+00   2.8820253e+01
   1.9600000e+02   1.9500000e+02   5.2688520e+01
   1.9700000e+02   1.9600000e+02   5.2383654e+01
   2.0200000e+02   1.9700000e+02   3.0422527e+01
   2.0400000e+02   2.0300000e+02   4.1818747e+01
   2.0500000e+02   2.0300000e+02   4.1554266e+01
   2.1200000e+02   2.0500000e+02   4.1898161e+01
   2.1300000e+02   2.1200000e+02   3.4545849e+01
   2.1500000e+02   1.9500000e+02   3.2441150e+01
   2.1600000e+02   2.1500000e+02   3.3035705e+01
   2.1700000e+02   2.1600000e+02   4.4442881e+01
   2.1800000e+02   2.1700000e+02   3.4674345e+01
   2.1900000e+02   2.1800000e+02   3.2679746e+01
   2.2300000e+02   2.1700000e+02   4.8150245e+01
   2.2400000e+02   2.1600000e+02   7.3729014e+01
   2.2700000e+02   2.2400000e+02   3.4588962e+01
   2.2800000e+02   2.2500000e+02   1.6141697e+01
   2.2900000e+02   2.1500000e+02   5.4276975e+01
   2.3000000e+02   2.2900000e+02   2.5118927e+01
   2.3400000e+02   3.0000000e+00   9.0739997e+01
   2.3500000e+02   2.3400000e+02   6.3691958e+01
   2.3600000e+02   2.3500000e+02   3.4552051e+01
   2.3700000e+02   2.3600000e+02   5.0296740e+01
   2.3800000e+02   2.3700000e+02   4.8759729e+01
   2.4100000e+02   2.3800000e+02   4.3514207e+01
   2.4000000e+02   2.3900000e+02   2.5609745e+01
   2.4200000e+02   2.3900000e+02   3.4823186e+01
   2.4300000e+02   2.3700000e+02   5.0128972e+01
   2.4400000e+02   2.4300000e+02   2.8981799e+01
   2.4600000e+02   2.3500000e+02   4.9509928e+01
   2.4700000e+02   2.3600000e+02   4.2650904e+01
   2.4800000e+02   2.4700000e+02   3.2987222e+01
   2.4900000e+02   2.4800000e+02   2.7798385e+01
   2.5000000e+02   2.4800000e+02   4.7907221e+01
   2.5100000e+02   2.3400000e+02   1.0293391e+02
   2.5300000e+02   2.4700000e+02   3.1699147e+01
   2.5400000e+02   2.5300000e+02   3.6443719e+01
   2.5600000e+02   2.5500000e+02   3.3094135e+01
   2.5700000e+02   2.5500000e+02   5.9256255e+01
   8.0000000e+00   2.5800000e+02   5.3827749e+00
   8.0000000e+00   7.3000000e+01   8.3559645e+01
   2.5800000e+02   7.0000000e+00   8.6698861e+01
   8.0000000e+00   9.0000000e+00   6.5829396e+01
   2.5800000e+02   2.6000000e+01   3.2159226e+01
   1.0300000e+02   2.5900000e+02   8.7956793e+00
   1.0300000e+02   1.0400000e+02   5.1242328e+01
   2.5900000e+02   2.5200000e+02   2.4539469e+01
   1.0300000e+02   9.3000000e+01   1.4178230e+01
   2.5900000e+02   1.2900000e+02   2.4914720e+01
   1.4900000e+02   2.6000000e+02   7.1872482e+00
   1.4900000e+02   1.7400000e+02   1.0561283e+02
   2.6000000e+02   1.6700000e+02   8.7531267e+01
   1.4900000e+02   1.5000000e+02   5.8962297e+01
   2.6000000e+02   1.4800000e+02   1.7743600e+01
   1.9800000e+02   2.6100000e+02   5.7537166e+00
   1.9800000e+02   1.9900000e+02   1.4628733e+01
   2.6100000e+02   1.9700000e+02   3.6301522e+01
   1.9800000e+02   2.0000000e+02   2.2628695e+01
   2.6100000e+02   2.0100000e+02   1.9388169e+01
   2.0600000e+02   2.6200000e+02   3.0467137e+00
   2.0600000e+02   2.0700000e+02   1.1376229e+01
   2.6200000e+02   2.0500000e+02   4.2805347e+01
   2.0600000e+02   2.1000000e+02   2.9693188e+01
   2.6200000e+02   2.1100000e+02   1.2715419e+01
