   7.0000000e+00   8.0000000e+00   9.0009940e+00
   1.5000000e+01   1.6000000e+01   9.1902111e+00
   2.1000000e+01   2.3000000e+01   1.0524520e+01
   2.6000000e+01   2.7000000e+01   8.2682559e+00
   2.9000000e+01   3.0000000e+01   9.5479699e+00
   2.9000000e+01   3.1000000e+01   1.4266744e+01
   4.1000000e+01   4.3000000e+01   1.2268060e+01
   5.0000000e+01   5.1000000e+01   1.0184211e+01
   5.1000000e+01   5.2000000e+01   1.9912759e+01
   5.1000000e+01   5.3000000e+01   1.0863724e+01
   6.1000000e+01   6.2000000e+01   1.5179623e+01
   6.5000000e+01   6.6000000e+01   1.9111040e+01
   6.7000000e+01   6.8000000e+01   2.2329601e+01
   6.8000000e+01   6.9000000e+01   1.5409572e+01
   6.8000000e+01   7.0000000e+01   1.3427752e+01
   7.2000000e+01   7.3000000e+01   2.1223259e+01
   7.7000000e+01   7.9000000e+01   1.6006144e+01
   8.0000000e+01   8.2000000e+01   1.6226669e+01
   8.6000000e+01   8.8000000e+01   2.4780909e+01
   9.1000000e+01   9.2000000e+01   1.6928908e+01
   9.1000000e+01   9.4000000e+01   1.3482912e+01
   9.6000000e+01   9.7000000e+01   3.2505968e+01
   1.0100000e+02   1.0200000e+02   1.4046192e+01
   1.0300000e+02   1.0400000e+02   1.8193523e+01
   1.0900000e+02   1.1000000e+02   1.3603572e+01
   1.0900000e+02   1.1100000e+02   1.3491984e+01
   1.1700000e+02   1.1800000e+02   2.8970176e+01
   1.1700000e+02   1.1900000e+02   2.1182247e+01
   1.2100000e+02   1.2200000e+02   7.8069794e+00
   1.2100000e+02   1.2300000e+02   1.6269396e+01
   1.2500000e+02   1.2600000e+02   1.5195991e+01
   1.3500000e+02   1.3700000e+02   1.1660776e+01
   1.3700000e+02   1.3800000e+02   1.7458884e+01
   1.3800000e+02   1.3900000e+02   2.1194256e+01
   1.3800000e+02   1.4000000e+02   1.0161581e+01
   1.4000000e+02   1.4100000e+02   1.1075605e+01
   1.4400000e+02   1.4500000e+02   1.5174877e+01
   1.4600000e+02   1.4700000e+02   1.7684568e+01
   1.5000000e+02   1.5100000e+02   1.8026090e+01
   1.5400000e+02   1.5500000e+02   1.3435522e+01
   1.5900000e+02   1.6100000e+02   1.2763041e+01
   1.6100000e+02   1.6200000e+02   1.7697846e+01
   1.6400000e+02   1.6500000e+02   1.4535755e+01
   1.6900000e+02   1.7000000e+02   1.9311797e+01
   1.7400000e+02   1.7500000e+02   1.3839162e+01
   1.7300000e+02   1.7700000e+02   2.6270751e+01
   1.7800000e+02   1.7900000e+02   1.9805297e+01
   1.7800000e+02   1.8000000e+02   1.5129746e+01
   1.8500000e+02   1.8600000e+02   1.5125811e+01
